Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
helmet-holder-wall-mount-180-rotation-metal,"Helmet Holder Wall Mount – 180° Rotation, Metal","<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Give your helmet a place of its own</h2>
<p>A helmet left on a bench or the floor easily gets dirty and can fall over. It also takes up unnecessary space in the garage.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/e06ca4eb-77f9-4f22-93a2-9b95416e4a7f.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Helmet holder wall mount""></p>
<h3 style=""font-size:19px;"">A sturdy mount that rotates</h3>
<p>This metal helmet holder mounts on the wall and holds your helmet securely in place. It rotates 180 degrees so you can easily reach it.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/b7694d0c-b9d2-4a3e-8f36-66951b4fd5b6.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Helmet holder fitted to the wall""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Sturdy metal wall mount</li>
<li>180-degree rotation</li>
<li>Keeps your helmet clean and in place</li>
<li>Saves space in the garage</li>
<li>Fits both motorcycle and bicycle helmets</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/f558cd33-fcfc-4f84-aabd-2821a0399a8d.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Helmet holder close-up""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day happy customer guarantee.</strong> Not fully satisfied? Get in touch within 30 days and we'll sort it out – no fuss.</p>
</div>",BeaverShop,Vehicles,"Vehicles, Storage, Garage, Helmet, Motorcycle",FALSE,Title,Default Title,,,,,BEAVER-VEH-120,shopify,19,continue,manual,26.99,33.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e06ca4eb-77f9-4f22-93a2-9b95416e4a7f.jpg?v=1784723426,1,Helmet holder wall mount,FALSE,Helmet Holder Wall Mount – 180° Rotation,"Sturdy metal wall-mounted helmet holder with 180-degree rotation. Keeps helmets clean, secure and off the floor or bench.",draft
helmet-holder-wall-mount-180-rotation-metal,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b7694d0c-b9d2-4a3e-8f36-66951b4fd5b6.jpg?v=1784723427,2,Helmet holder fitted to the wall,,,,
helmet-holder-wall-mount-180-rotation-metal,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/f558cd33-fcfc-4f84-aabd-2821a0399a8d.jpg?v=1784723426,3,Helmet holder close-up,,,,
helmet-holder-wall-mount-180-rotation-metal,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5f76aab3-622a-468f-84c1-2eac2c6c2117.jpg?v=1784723426,4,Helmet secured on the wall mount,,,,
helmet-holder-wall-mount-180-rotation-metal,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/6ab3c4a5-409c-4f0d-840e-6e1b46f7a2c5.jpg?v=1784723426,5,Helmet holder detail,,,,
golf-club-brush-with-water-spray-portable-cleaning,Golf Club Brush with Water Spray – Portable Cleaning,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Clean clubs mean better shots</h2>
<p>Dirt and grass stuck in the club's grooves affect both feel and contact. Wiping them off by hand rarely works well.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/ad372e84-73c0-4aba-8527-288eaf1089af.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Golf club brush with water spray""></p>
<h3 style=""font-size:19px;"">Brush and water spray in one</h3>
<p>This brush has a built-in water spray that loosens dirt as you brush. It's small and easy to clip onto your golf bag, so it's always close at hand.</p>
<p><img src=""https://img.kwcdn.com/product/1e78ea1584/ad3d8a59-586c-49a5-8a17-f5cf003f8269_3072x3072.jpeg.a.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Golf brush in use""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Built-in water spray</li>
<li>Cleans grooves and clubhead</li>
<li>Small and portable</li>
<li>Clips easily onto your golf bag</li>
<li>Gives you cleaner clubs and better contact</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/2e0b08fd-99d9-4a19-95aa-4614ffafcd90.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Golf club brush close-up""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day happy customer guarantee.</strong> Not fully satisfied? Get in touch within 30 days and we'll sort it out – no fuss.</p>
</div>",BeaverShop,Golf,"Brush, Golf, Cleaning, Sport, Accessories",FALSE,Title,Default Title,,,,,BEAVER-MISC-121,shopify,3,continue,manual,21.99,26.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ad372e84-73c0-4aba-8527-288eaf1089af.jpg?v=1784723481,1,Golf club brush with water spray,FALSE,Golf Club Brush with Water Spray – Portable,Handy golf club brush with a built-in water spray to loosen dirt from grooves. Clips onto your bag for cleaner clubs on the go.,draft
golf-club-brush-with-water-spray-portable-cleaning,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ad3d8a59-586c-49a5-8a17-f5cf003f8269_3072x3072.jpeg.a.jpg?v=1784723483,2,Golf brush in use,,,,
golf-club-brush-with-water-spray-portable-cleaning,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/2e0b08fd-99d9-4a19-95aa-4614ffafcd90.jpg?v=1784723481,3,Golf club brush close-up,,,,
golf-club-brush-with-water-spray-portable-cleaning,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5d53ea97-200c-4a31-8a5d-cd4373136be5_3072x3072.jpeg.a.jpg?v=1784723482,4,Golf club brush attached to bag,,,,
golf-club-brush-with-water-spray-portable-cleaning,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/c3fcf13b4a1cafe1b0163107fd1b38bb.jpg?v=1784723482,5,Golf club brush detail,,,,
shoe-repair-patches-fix-heel-wear-mesh,Shoe Repair Patches – Fix Heel Wear & Mesh,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Give your favourite shoes a longer life</h2>
<p>Worn heels and holes in the mesh make good shoes feel worn out before their time. Buying new ones over a bit of wear is both expensive and unnecessary.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/22d6528d-2545-4924-bef0-b41246a72f19.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Shoe repair patches""></p>
<h3 style=""font-size:19px;"">A simple fix that lasts</h3>
<p>These patches stick easily inside the shoe and cover wear on the heel and mesh. They make your shoes comfortable again and neatly hide the damage.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/d5e9261f-4a59-47a7-892e-4d9c9463df62.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Shoe repair patch in use""></p>
<h3 style=""font-size:19px;"">Features</h3>
<ul>
<li>Fixes worn heels and holes in mesh</li>
<li>Self-adhesive – easy to apply</li>
<li>Makes your shoes comfortable again</li>
<li>Extends the life of your shoes</li>
<li>Fits trainers and most other shoes</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/52e853c5-bf2a-48d3-b439-b2bfd595f24a.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Shoe repair patches close-up""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30-day happy customer guarantee.</strong> Not fully satisfied? Get in touch within 30 days and we'll sort it out – no fuss.</p>
</div>",BeaverShop,Shoe Accessories,"Household, Repair, Shoes, Trainers, Accessories",FALSE,Title,Default Title,,,,,BEAVER-MISC-122,shopify,19,continue,manual,14.99,18.99,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/22d6528d-2545-4924-bef0-b41246a72f19.jpg?v=1784723540,1,Shoe repair patches,FALSE,Shoe Repair Patches – Fix Heel Wear & Mesh,Self-adhesive shoe repair patches that fix worn heels and mesh holes. Make your trainers comfortable again and extend their life.,draft
shoe-repair-patches-fix-heel-wear-mesh,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/d5e9261f-4a59-47a7-892e-4d9c9463df62.jpg?v=1784723540,2,Shoe repair patch in use,,,,
shoe-repair-patches-fix-heel-wear-mesh,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/52e853c5-bf2a-48d3-b439-b2bfd595f24a.jpg?v=1784723540,3,Shoe repair patches close-up,,,,
shoe-repair-patches-fix-heel-wear-mesh,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/57346639-f646-4b10-b675-36fcf52b3d80.jpg?v=1784723540,4,Shoe repair patch applied inside a shoe,,,,
shoe-repair-patches-fix-heel-wear-mesh,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/0f582d68-e230-4c35-a5e2-10e0c62339bb.jpg?v=1784723540,5,Shoe repair patches detail,,,,
the-outdoor-shower-portable-camping-shower-with-usb-charging,The Outdoor Shower – Portable Camping Shower with USB Charging,"<h3>Sweaty, salty and dusty – but the shower's 100km away</h3><p>You know the feeling: day three of the camping trip, the salt water's gone sticky and your hair has given up. Everyone around you pretends it's part of the charm. It isn't.</p><!-- GIF: person duschar utomhus vid sjö/camping --><h3>The solution: a proper shower – anywhere</h3><p>Drop the pump into a bucket or the lake, press the button, and enjoy a smooth, soothing flow of water. The Outdoor Shower turns any water source into a warm summer shower in 10 seconds.</p><p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/01d1af10-a6a3-4693-8faf-efc4f5c3283b.jpg"" alt=""The Outdoor Shower – portable camping shower""></p><h3>Features</h3><ul>
<li>USB-rechargeable battery – multiple showers per charge</li>
<li>3-in-1 shower head with hose and spray system</li>
<li>Works with a bucket, jerry can, lake or stream</li>
<li>Compact and lightweight – takes up minimal space in your pack</li>
<li>Perfect for camping, boating, festivals and washing the dog</li>
</ul><!-- BILD: närbild på duschhuvud/pump --><h3>Our guarantee</h3><p>30-day happy customer guarantee – if you don't love it, you'll get your money back. Fast delivery and secure payment with Klarna. 🦫</p>",BeaverShop,Camping,"Camping, Shower, Outdoors, Summer, Outdoor",FALSE,Title,Default Title,,,,,BEAVER-CAMP-123,shopify,0,continue,manual,38.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/01d1af10-a6a3-4693-8faf-efc4f5c3283b.jpg?v=1785593660,1,The Outdoor Shower – portable camping shower with USB charging,FALSE,The Outdoor Shower – Portable Camping Shower,Portable USB-rechargeable camping shower. Turns any water source into a warm shower in seconds – perfect for camping and festivals.,draft
the-outdoor-shower-portable-camping-shower-with-usb-charging,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/01d1af10-a6a3-4693-8faf-efc4f5c3283b_19396558-e6ba-4b1f-b1bb-e2edbc5014b1.jpg?v=1785594026,2,The Outdoor Shower – portable camping shower,,,,
magnet-fishing-kit-320lb-neodymium-magnet-with-10m-rope,Magnet Fishing Kit 320lb – Neodymium Magnet with 10m Rope,"<h3>What's really hiding down there on the riverbed?</h3><p>Every jetty, canal and swimming spot holds its secrets. Bikes, tools, coins – sometimes things no one has seen in fifty years. The question isn't whether you'll find something. It's what.</p><!-- GIF: magnet dras upp ur vattnet med fynd --><h3>The solution: cast it in, pull slowly, feel the bite</h3><p>With 145 kg of pulling force packed into a magnet the size of a teacup, anything made of iron or steel hiding beneath the surface will stick fast. Magnet fishing is one of the fastest-growing hobbies in Sweden – and this is everything you need to get started.</p><p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/740baad3a413478fbd645c2618dec9e7-goods.jpg"" alt=""Magnet fishing kit with neodymium magnet and rope""></p><h3>Features</h3><ul>
<li>Powerful 48 mm neodymium magnet – holds up to 145 kg (320 lb)</li>
<li>10 metres of heavy-duty rope with a secure loop</li>
<li>Practical handle for heavy lifts</li>
<li>Protective coating against rust</li>
<li>Perfect for lakes, jetties, canals and beaches</li>
</ul><!-- BILD: fynduppställning / magnet med skruvögla --><h3>Our guarantee</h3><p>30-day happy customer guarantee – if you don't love it, you'll get your money back. Fast delivery and secure payment with Klarna. 🦫</p>",BeaverShop,Outdoors,"Outdoors, Hobby, Magnet Fishing, Gift, Outdoor",FALSE,Title,Default Title,,,,,BEAVER-CAMP-124,shopify,0,continue,manual,17.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/740baad3a413478fbd645c2618dec9e7-goods.jpg?v=1785594059,1,Magnet fishing kit 320lb with rope,FALSE,Magnet Fishing Kit 320lb – Magnet & Rope,Powerful 145kg (320lb) neodymium magnet fishing kit with 10m rope and handle. Everything you need to start magnet fishing today.,draft
golf-shoe-bag-nylon-with-zip,Golf Shoe Bag – Nylon with Zip,"<h3>Mud in the boot. Grass in the golf bag. Again.</h3><p>Your golf shoes do their job on the course – but then they need to come home. And suddenly the whole boot smells like the fairway.</p><!-- GIF: skor stoppas i väskan efter rundan --><h3>The solution: a floor of their own for your shoes</h3><p>Just drop your shoes in straight after the round – the bag keeps the mess contained, and the ventilation lets the moisture out so your shoes are dry for next time.</p><p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b46d69054357183f5bb6199789be32f5.jpg"" alt=""Golf shoe bag in nylon with zip""></p><h3>Features</h3><ul>
<li>Hard-wearing nylon with a heavy-duty zip</li>
<li>Ventilated – shoes dry out between rounds</li>
<li>Fits golf shoes up to large sizes</li>
<li>Handy handle – easy to carry separately</li>
<li>Works just as well for the gym and travel</li>
</ul><!-- BILD: väskan öppen med skor i --><h3>Our guarantee</h3><p>30-day happy customer guarantee – if you don't love it, you'll get your money back. Fast delivery and secure payment with Klarna. 🦫</p>",BeaverShop,Golf,"Storage, Golf, Sport, Bag",FALSE,Title,Default Title,,,,,BEAVER-MISC-125,shopify,0,continue,manual,23.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b46d69054357183f5bb6199789be32f5.jpg?v=1785594066,1,Golf shoe bag in nylon,FALSE,Golf Shoe Bag – Nylon with Zip,Durable nylon golf shoe bag with a ventilated design that keeps shoes dry between rounds and mess out of your golf bag or boot.,draft
golf-ball-retriever-80cm-with-carry-bag,Golf Ball Retriever 80cm – with Carry Bag,"<h3>100 balls on the ground. A back that says no.</h3><p>The practice session was great – until it's time to pack up. Bending down a hundred times is nobody's idea of a good finish.</p><!-- GIF: plockaren rullar över bollar som fastnar --><h3>The solution: roll – done</h3><p>Roll the retriever over the balls and they're collected in the basket, one after another. A hundred balls in a few minutes – without your back even noticing.</p><p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b05d773393119e15b8eab965e57dbd54_1741939977992.jpg"" alt=""Golf ball retriever with carry bag""></p><h3>Features</h3><ul>
<li>80cm shaft – comfortable working height</li>
<li>Large capacity – holds plenty of balls before emptying</li>
<li>Detachable design with a handy carry bag</li>
<li>Lightweight build – easy to take with you</li>
<li>Perfect for the range, the garden and the practice field</li>
</ul><!-- BILD: full korg med bollar --><h3>Our guarantee</h3><p>30-day happy customer guarantee – if you don't love it, you'll get your money back. Fast delivery and secure payment with Klarna. 🦫</p>",BeaverShop,Golf,"Golf, Sport, Garden, Training",FALSE,Title,Default Title,,,,,BEAVER-MISC-126,shopify,0,continue,manual,23.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b05d773393119e15b8eab965e57dbd54_1741939977992.jpg?v=1785594069,1,Golf ball retriever 80cm,FALSE,Golf Ball Retriever 80cm – with Carry Bag,80cm golf ball retriever with a large-capacity basket and carry bag. Collect a hundred balls in minutes without bending down.,draft
ergonomic-slippers-thick-soled-for-indoors-outdoors,Ergonomic Slippers – Thick-Soled for Indoors & Outdoors,"<h3>Tired feet after a day at home? Then you've got the wrong slippers.</h3><p>Thin, flat slippers work against you – every step lands hard on your heels and knees. You won't notice straight away. You'll notice by evening.</p><!-- GIF: foot sinking into thick sole --><h3>The solution: like walking on clouds</h3><p>A thick, shock-absorbing sole that cushions every step and takes the strain off your joints and back. Cosy indoors – and non-slip enough for the patio and garden.</p><p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ce963fd939ae7017637863a3d0a0ec07.jpg"" alt=""Ergonomic slippers with thick sole""></p><h3>Features</h3><ul>
<li>Thick ergonomic sole with shock absorption</li>
<li>Non-slip – indoors and outdoors</li>
<li>Light and breathable – dries quickly</li>
<li>Unisex in multiple sizes</li>
<li>Perfect for home, patio and holiday cottage</li>
</ul><!-- IMAGE: close-up of the sole --><h3>Our guarantee</h3><p>30-day satisfaction guarantee – if you're not happy with them, you'll get your money back. Fast delivery and secure payment with Klarna. 🦫</p>",BeaverShop,Shoes,"Comfortable, Home, Shoes, Slippers",FALSE,Title,Default Title,,,,,BEAVER-MISC-127,shopify,0,continue,manual,23.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ce963fd939ae7017637863a3d0a0ec07.jpg?v=1785594071,1,Ergonomic slippers with thick sole,FALSE,Ergonomic Slippers – Thick-Soled Indoor & Outdoor,Thick-soled ergonomic slippers with shock-absorbing comfort. Non-slip indoors and outdoors. Fast UK delivery.,draft
mens-casual-shoes-low-lightweight-with-non-slip-sole,Men's Casual Shoes – Low & Lightweight with Non-Slip Sole,"<h3>One shoe for the walk. One for work. One for the woods. Or is it?</h3><p>The shoe rack overflows, yet it's always the wrong pair. Too heavy, too warm, too slippery.</p><!-- GIF: shoe being bent/flexed in hand --><h3>The solution: one shoe that handles it all</h3><p>Extremely lightweight casual shoes with a non-slip sole that grips wet surfaces. Smart enough for town, tough enough for the woodland trail – all year round.</p><p><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b1d1d71d-c0b4-40d4-ad6d-a2a3c1d3cc73.jpg"" alt=""Lightweight men's casual shoes""></p><h3>Features</h3><ul>
<li>Extremely lightweight – won't tire your feet</li>
<li>Non-slip sole for all surfaces</li>
<li>Breathable material</li>
<li>Grey with red details</li>
<li>Available in large sizes</li>
</ul><!-- IMAGE: sole/grip from below --><h3>Our guarantee</h3><p>30-day satisfaction guarantee – if you're not happy with them, you'll get your money back. Fast delivery and secure payment with Klarna. 🦫</p>",BeaverShop,Shoes,"Leisure, Men's, Shoes, Hiking",FALSE,Title,Default Title,,,,,BEAVER-MISC-128,shopify,0,continue,manual,23.99,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b1d1d71d-c0b4-40d4-ad6d-a2a3c1d3cc73.jpg?v=1785594074,1,Lightweight men's casual shoes,FALSE,Men's Casual Shoes – Lightweight & Non-Slip,"Lightweight men's casual shoes with a non-slip sole for wet surfaces. Smart for town, tough for trails.",draft
